Location,Transmission,Mileage,Engine,Power,Seats,Price,Brand_Name,Car_Age
6.71,Automatic,18,1497,117.3,5,12.08,0.101013457,3
6.71,Manual,27.39,1248,74,5,7.48,0.201196212,3
4.25,Manual,24,1120,70,5,5.5,0.183917594,5
4.25,Manual,19.3,1248,73.9,5,3.5,0.201196212,10
5.5,Manual,16.1,1197,74,5,1.6,0.201196212,15
5.5,Automatic,17,2179,115,5,15.5,0.009968433,8
5.8,Manual,11.5,2982,171,7,19,0.068283768,8
5.8,Manual,27.3,1498,98.6,5,8.4,0.101013457,4
4.25,Manual,24.3,1248,88.5,5,7.25,0.201196212,5
3.75,Manual,23.4,1248,74,5,4.25,0.201196212,7
5.5,Automatic,21.66,1498,103.52,5,5.7,0.028742316,6
5.8,Automatic,17,2179,115,5,26,0.009968433,8
5.8,Manual,22.74,796,47.3,5,2.49,0.201196212,8
4.25,Manual,16.47,1198,73.9,5,3,0.052334275,10
5.5,Manual,26,1498,98.6,5,5.95,0.101013457,6
5.5,Manual,23.4,1248,74,5,2.69,0.201196212,8
6.85,Automatic,17.11,1968,174.33,5,26,0.039209171,7
3.75,Manual,17.8,1497,117.3,5,5.5,0.101013457,6
4.5,Manual,18.16,1196,86.8,5,4.85,0.049842166,5
6.71,Manual,24.3,1248,88.5,5,8.39,0.201196212,3
5.8,Manual,19.01,1461,108.45,5,7.99,0.02409038,6
5.8,Manual,21.19,1396,88.73,5,6.95,0.183917594,5
5.75,Manual,15.7,1390,75,5,1.5,0.045190231,11
5.75,Manual,17.7,1497,78,5,1.55,0.101013457,15
6.85,Manual,15.6,1196,70,5,2.75,0.049842166,11
5.75,Manual,13.06,1598,102.53,5,4.25,0.02409038,7
3.75,Manual,20.36,1197,78.9,5,2.85,0.183917594,6
8.305,Automatic,12.81,1999,148.31,7,56.14,0.009968433,2
5.9,Automatic,9.74,1984,208,5,10,0.039209171,12
5.75,Manual,11.3,1298,83.1,8,1.25,0.201196212,18
3.75,Manual,26.59,1248,74,5,7.5,0.201196212,4
8.305,Automatic,17.11,1968,174.33,5,25.81,0.039209171,6
5.9,Manual,16.47,1198,74,5,4.3,0.052334275,7
4.5,Manual,11.5,2982,171,7,11,0.068283768,11
4.25,Manual,11.5,2982,171,7,11.75,0.068283768,11
8.305,Manual,12.8,2354,177.6,5,6.58,0.101013457,9
4.5,Manual,22.9,1248,74,5,4.8,0.201196212,9
4.25,Manual,17.5,1198,70,5,1.65,0.028742316,13
3.75,Manual,17.1,1956,170,5,15,0.002492108,4
5.9,Manual,25.4,624,37.5,4,1,0.030902143,7
5.8,Manual,15.3,1596,101,5,1.65,0.049842166,14
5.9,Manual,27.62,793,47,5,3.6,0.201196212,6
5.5,Manual,11.5,2982,171,7,11.5,0.068283768,10
5.9,Manual,27.62,793,47,5,3.6,0.201196212,6
4.25,Manual,21.1,814,55.2,5,3.05,0.183917594,6
6.85,Manual,23.5,1498,90,5,6,0.049842166,10
5.9,Manual,16.47,1198,74,5,3.75,0.052334275,8
8.305,Manual,16.2,1199,74,5,6.17,0.052334275,5
8.305,Manual,24.3,1248,88.5,5,9.05,0.201196212,4
8.305,Manual,19.4,1198,86.8,5,4.05,0.101013457,8
4.25,Manual,17.5,1298,85.8,5,4.25,0.201196212,8
3.75,Manual,23.1,998,67.04,5,3.75,0.201196212,3
5.75,Automatic,13,1591,121.3,5,11.85,0.183917594,5
6.71,Manual,22.7,1498,89.84,5,8.24,0.049842166,5
5.8,Manual,17.8,1248,74,5,5.99,0.201196212,5
4.25,Manual,13.1,1997,141.1,5,6.5,0.101013457,13
8.305,Automatic,12.51,2179,187.7,7,58.91,0.009968433,2
5.5,Manual,15.1,2179,140,7,8,0.045190231,7
6.71,Manual,16.47,1198,74,5,4.64,0.052334275,6
6.71,Automatic,19.2,1197,80,5,3.32,0.183917594,11
4.5,Manual,20.36,1197,78.9,5,2.78,0.183917594,9
6.71,Automatic,14.81,1998,163.7,5,8.95,0.020103007,5
5.75,Automatic,12,1991,181.03,5,21.95,0.052832696,8
5.9,Manual,11.7,2359,134,5,7.9,0.183917594,8
3.75,Automatic,11.74,1796,186,5,29,0.052832696,14
3.75,Manual,22.07,1199,73.9,5,3.25,0.052334275,8
5.75,Manual,17.4,1497,117.3,5,5.9,0.101013457,7
8.305,Manual,24.3,1248,88.5,5,9.88,0.201196212,4
8.305,Manual,18.6,1197,81.86,5,8.78,0.183917594,2
3.75,Manual,13.93,2179,138.1,7,2.75,0.030902143,10
6.71,Manual,21.64,1461,84.8,5,5.98,0.01511879,7
5.5,Automatic,10.9,2497,215,5,31,0.044359528,10
5.5,Manual,14.53,1798,138,5,3.55,0.068283768,10
6.71,Manual,22.32,1582,126.32,5,6.24,0.183917594,6
3.75,Manual,19.3,1248,73.9,5,2.19,0.201196212,12
5.8,Manual,28.4,1248,73.75,5,5.5,0.201196212,8
4.25,Manual,24.07,998,67.1,5,2.1,0.201196212,7
8.305,Automatic,10.5,5000,503,4,50.66,0.006645622,10
3.75,Automatic,14.84,2143,170,5,14,0.052832696,9
5.75,Manual,22,1582,126.2,5,5.5,0.183917594,8
4.25,Manual,14.2,1598,102,5,1.2,0.020103007,14
5.8,Manual,20.4,1197,81.8,5,5.3,0.201196212,7
4.5,Manual,23.9,1582,126.2,5,6.3,0.183917594,6
6.71,Automatic,17.9,2143,168,5,40.47,0.052832696,4
5.5,Manual,13,2982,168.5,7,16.1,0.068283768,8
5.5,Automatic,12.8,1968,167.6,5,25,0.039209171,7
5.75,Automatic,13.2,1995,170,5,7.95,0.044359528,13
5.5,Manual,24.7,796,47.3,5,2.65,0.201196212,5
8.305,Manual,20.92,998,67.1,5,2.81,0.201196212,9
5.8,Automatic,15.64,1798,167.62,5,17.5,0.039209171,9
5.75,Manual,16.1,1197,85,5,3.3,0.201196212,9
6.71,Manual,22.5,998,67.04,5,5.34,0.201196212,2
5.8,Manual,21.14,1498,103.52,5,8.5,0.028742316,5
6.71,Manual,16,1198,90,5,2.69,0.101013457,11
5.9,Manual,16,2179,140,7,11.5,0.045190231,6
8.305,Manual,18.5,1197,85.8,5,4.06,0.201196212,10
5.8,Automatic,17.9,2143,201.15,5,49,0.052832696,5
6.85,Manual,20.5,1598,103.5,5,4.6,0.028742316,9
5.5,Manual,24,1120,70,5,3.96,0.183917594,6
5.75,Manual,18.6,1197,81.86,5,5.6,0.183917594,6
3.75,Manual,22.95,1248,74,5,3.75,0.030902143,4
4.25,Manual,22.54,1396,88.73,5,5.5,0.183917594,6
5.5,Manual,20.5,1598,103.5,5,3,0.028742316,9
5.75,Manual,16,1368,90,5,3,0.004651936,10
4.25,Manual,16.1,1298,88.2,5,2.95,0.201196212,11
5.8,Manual,25,1396,69,5,2.45,0.030902143,6
4.25,Automatic,14.84,2143,170,5,13.99,0.052832696,9
6.85,Automatic,11.57,2987,254.79,5,60.75,0.052832696,5
3.75,Manual,17,1086,74,5,1.17,0.183917594,13
4.5,Manual,16.8,1497,116.3,5,4.5,0.101013457,9
5.75,Manual,18.5,1197,80,5,2.5,0.183917594,11
4.5,Manual,13,2982,168.5,7,20.5,0.068283768,6
5.5,Manual,18.9,1197,82,5,3.9,0.183917594,7
4.5,Manual,15,1896,105,5,3.5,0.052334275,12
5.8,Automatic,15.63,1499,110.4,5,8.3,0.049842166,5
4.5,Manual,21.1,814,55.2,5,2.5,0.183917594,9
3.75,Automatic,19.15,1198,75.94,5,2.65,0.01511879,10
6.71,Automatic,19,1199,88.7,5,7.42,0.101013457,5
6.71,Manual,16.47,1198,74,5,4.63,0.052334275,5
3.75,Manual,19.7,796,46.3,5,1.09,0.201196212,13
5.5,Manual,22.32,1582,126.32,5,3.8,0.183917594,10
5.75,Automatic,10,2148,170,5,15.75,0.052832696,8
8.305,Manual,17.57,1193,88.7,5,5.27,0.030902143,6
5.75,Manual,18.4,1198,86.8,5,2.75,0.101013457,9
4.5,Manual,27.3,1498,98.6,5,7.4,0.101013457,5
4.25,Automatic,24.07,998,67.1,5,3.9,0.201196212,4
4.25,Manual,17.3,993,60,5,0.7,0.201196212,21
4.25,Manual,22.54,1396,88.73,5,5.9,0.183917594,6
8.305,Manual,22.7,1598,118,5,9.58,0.201196212,5
5.5,Automatic,14.21,2143,203,5,24.95,0.052832696,7
6.71,Manual,13.7,1399,98.82,7,4.29,0.020103007,6
5.5,Automatic,14.21,2143,203,5,11.5,0.052832696,10
5.75,Manual,16,2179,140,7,9.65,0.045190231,5
5.75,Manual,20.36,1197,78.9,5,3.75,0.183917594,6
4.25,Manual,14.2,1341,82.9,5,1.1,0.183917594,14
8.305,Automatic,12.07,2967,241.4,7,31.41,0.039209171,7
4.25,Manual,12.05,2179,120,8,6,0.045190231,9
4.25,Manual,18.7,1199,88.7,5,5.55,0.101013457,5
4.25,Manual,14,2179,138.1,7,10.91,0.030902143,4
3.75,Manual,15.1,2179,140,7,7.25,0.045190231,7
5.8,Manual,22.07,1199,73.9,5,3.9,0.052334275,9
5.5,Manual,19.3,1248,73.9,5,3.95,0.201196212,9
5.75,Automatic,15.73,1968,174.33,5,22,0.039209171,8
5.5,Manual,23.1,998,67.04,5,3.38,0.201196212,7
5.75,Manual,16.8,1497,116.3,5,3.45,0.101013457,10
5.5,Manual,18.6,1197,81.83,5,5.75,0.183917594,5
4.25,Manual,25.17,799,53.3,5,2.75,0.02409038,5
6.71,Automatic,17.9,2143,136,5,30.3,0.052832696,2
5.8,Manual,22.7,1498,89.84,5,7.5,0.049842166,7
8.305,Manual,18.6,1197,81.83,5,6.87,0.183917594,6
6.85,Manual,12.99,2494,100.6,7,15.2,0.068283768,6
4.5,Manual,21.64,1461,84.8,5,3.5,0.01511879,9
5.8,Manual,25.2,1248,74,5,5.85,0.201196212,7
5.8,Manual,19,998,66.1,5,2.5,0.201196212,11
4.25,Manual,18.6,1197,85.8,5,3.95,0.201196212,8
4.25,Automatic,17.9,2143,136,5,27,0.052832696,4
6.85,Manual,16.02,1373,93.7,7,6.75,0.201196212,7
4.25,Manual,18.9,998,67.1,5,1.5,0.201196212,14
5.8,Manual,22.07,1199,73.9,5,3.9,0.052334275,9
5.8,Manual,22.7,1498,89.84,5,6.55,0.049842166,7
6.71,Manual,25.1,1498,98.6,5,9.44,0.101013457,4
8.305,Manual,14.28,1798,138.03,5,10.77,0.068283768,6
5.9,Manual,15.1,2179,140,7,7.5,0.045190231,7
3.75,Manual,24.7,796,47.3,5,3,0.201196212,5
4.5,Automatic,18.59,2993,265,5,11.75,0.044359528,11
6.71,Manual,21.1,814,55.2,5,3.29,0.183917594,5
4.5,Manual,26.59,1248,74,5,6.5,0.201196212,5
5.5,Manual,31.79,998,58.33,5,3.8,0.201196212,6
5.8,Automatic,16.55,1968,147.51,5,18,0.039209171,10
6.85,Automatic,13.7,1798,157.75,5,4.95,0.028742316,12
6.71,Manual,17.57,1193,88.7,5,4.52,0.030902143,6
3.75,Manual,17,2149,139.07,7,8,0.000498422,7
8.305,Manual,17.4,1497,117.3,5,6.26,0.101013457,8
4.5,Manual,16.95,1498,97.7,5,7.5,0.01511879,5
5.5,Manual,16.1,1197,74,5,3.65,0.201196212,9
5.75,Automatic,14.4,1598,103.6,5,3.35,0.052334275,10
5.75,Automatic,15.74,1591,121.3,5,5.5,0.183917594,7
6.85,Automatic,22,1582,126.2,5,5.25,0.183917594,9
6.85,Automatic,16.55,1968,140,5,16.25,0.039209171,9
5.5,Manual,15.5,1586,103.3,5,2.7,0.201196212,12
4.5,Automatic,12.62,2198,158,7,32.9,0.049842166,2
8.305,Manual,20.4,1197,83.11,5,3.41,0.201196212,13
5.8,Manual,24,1120,70,5,4.15,0.183917594,7
5.8,Manual,20.14,1498,88.8,5,5.9,0.052334275,7
4.25,Automatic,10,2496,157.7,5,11.5,0.052832696,9
3.75,Manual,18.6,1197,81.83,5,4.75,0.183917594,6
4.5,Automatic,24.07,998,67.1,5,3.5,0.201196212,6
4.25,Manual,20.77,1248,88.76,7,7.25,0.201196212,7
5.75,Automatic,23.1,998,67.04,5,4.35,0.201196212,5
8.305,Automatic,22.5,999,67,5,4.99,0.02409038,3
6.85,Manual,12.05,2179,120,8,7.65,0.045190231,8
4.5,Manual,12.8,2494,102,7,9,0.068283768,10
4.5,Manual,22.07,1199,73.9,5,6.9,0.052334275,4
4.5,Manual,20,1399,68,5,2.9,0.049842166,10
3.75,Manual,20.45,1461,83.8,5,5.75,0.01511879,7
3.75,Manual,17,2200,139.01,7,8,0.000498422,7
6.71,Automatic,22.5,999,67,5,4.41,0.02409038,4
5.75,Manual,21.14,1498,103.52,5,4.95,0.028742316,8
5.8,Automatic,16,2179,140,7,14.4,0.045190231,5
4.5,Manual,20,1399,68.05,5,2.95,0.049842166,9
8.305,Manual,15.96,2523,62.1,7,8.14,0.045190231,4
5.8,Manual,20.64,1498,108.5,5,8.45,0.052334275,5
4.25,Manual,12.99,2494,100,8,12.5,0.068283768,6
5.75,Manual,15.1,2179,140,7,6.5,0.045190231,9
8.305,Manual,15.8,1499,110,5,7.72,0.049842166,6
4.5,Automatic,16.96,1968,138.1,5,8,0.052334275,10
4.5,Manual,13.93,2179,138,7,3,0.030902143,12
5.75,Automatic,8.2,2993,245,4,29,0.044359528,8
3.75,Manual,16.47,1198,74,5,4.11,0.052334275,7
8.305,Manual,18.5,1197,82.9,5,5.37,0.183917594,6
5.75,Manual,20.77,1248,88.8,7,6.55,0.201196212,8
4.5,Manual,17.4,1497,117.3,5,7,0.101013457,6
5.75,Manual,17,1497,118,5,5.48,0.101013457,7
6.71,Automatic,16.96,1968,138.03,5,6.51,0.052334275,8
4.25,Manual,25.8,1498,98.6,5,5.15,0.101013457,5
5.8,Manual,15.1,2179,140,7,9,0.045190231,8
5.75,Automatic,14.53,1798,138.1,5,2.75,0.068283768,13
4.25,Manual,17,1086,74,5,1.2,0.183917594,16
6.85,Automatic,22.69,1995,190,5,12.5,0.044359528,9
6.71,Manual,23,1498,98.96,5,7.69,0.049842166,4
6.71,Manual,18.5,1197,82.85,5,4.57,0.183917594,8
5.75,Automatic,16.8,1497,118,5,4.5,0.101013457,8
5.8,Manual,23.2,1248,73.94,5,4.9,0.201196212,6
3.75,Manual,19.81,1086,68.05,5,1.65,0.183917594,13
5.75,Manual,18.2,1199,82.4,5,3.25,0.020103007,6
4.5,Manual,22.32,1582,126.32,5,6.25,0.183917594,9
6.71,Manual,15.8,1591,121.3,5,12.13,0.183917594,3
4.25,Manual,18.2,1199,82.4,5,3.25,0.020103007,8
5.8,Automatic,14.16,1968,174.3,5,29,0.039209171,8
6.71,Manual,17,1497,118,5,5.53,0.101013457,8
5.8,Manual,17,1497,121.36,5,8.75,0.049842166,4
6.85,Automatic,12.07,2967,241.4,7,37.9,0.039209171,7
5.5,Manual,20.36,1197,78.9,5,2.4,0.183917594,11
4.5,Manual,17,1197,80,5,4.55,0.183917594,7
5.5,Manual,17.5,1197,85.8,5,2.65,0.201196212,10
4.25,Manual,25,1396,69,5,1.6,0.030902143,4
8.305,Automatic,16.2,2993,235,5,25.72,0.044359528,9
5.9,Manual,22.9,1248,74,5,4.15,0.201196212,8
4.25,Manual,19,1194,94.68,5,7.23,0.049842166,3
6.85,Manual,13.9,1599,103.2,5,2.6,0.183917594,13
5.75,Automatic,16.07,1995,181,5,7.25,0.044359528,13
6.71,Manual,12.8,2494,102,8,14.29,0.068283768,4
5.8,Automatic,14.94,2143,204,5,17.25,0.052832696,10
4.25,Manual,22.54,1582,126.2,5,7.5,0.183917594,8
5.8,Manual,23.2,1248,73.94,5,4.35,0.201196212,7
4.25,Manual,24.3,1248,88.5,5,8.9,0.201196212,5
3.75,Manual,19.1,1197,82,5,3.5,0.183917594,5
3.75,Manual,26,1498,98.6,5,6.1,0.101013457,7
5.75,Manual,25.17,799,53.3,5,3.2,0.02409038,5
4.25,Manual,23.59,1364,67.06,5,4.9,0.068283768,7
6.71,Manual,24.07,998,67.1,5,3.69,0.201196212,6
4.5,Manual,23.84,1199,84,5,3.98,0.030902143,5
3.75,Manual,21.9,1396,90,5,2.95,0.183917594,8
6.71,Automatic,16.55,1968,147.51,5,15.21,0.039209171,7
5.8,Manual,28.4,1248,74,5,6.3,0.201196212,6
6.71,Manual,17,1198,73.75,5,6.69,0.052334275,4
5.75,Automatic,16,1497,117.3,7,9.5,0.101013457,4
5.75,Manual,17,1197,80,5,2.65,0.183917594,12
5.9,Manual,14.66,2199,194.3,7,7.5,0.183917594,9
6.85,Manual,17,1197,74,5,1.85,0.101013457,19
6.71,Automatic,23.1,998,67.04,5,5.63,0.201196212,3
8.305,Manual,15.8,1591,121.3,5,11.78,0.183917594,3
5.8,Manual,17.88,1396,52.8,5,0.85,0.030902143,17
5.75,Manual,15.04,1598,103.6,5,3.35,0.052334275,10
6.71,Manual,23.1,998,67.04,5,4.11,0.201196212,6
5.9,Automatic,17.9,2143,136,5,25.51,0.052832696,6
4.25,Manual,22.74,796,47.3,5,3.1,0.201196212,4
5.5,Automatic,10.91,3198,197,7,33.5,0.049842166,3
3.75,Manual,17.57,1193,88.7,5,4.8,0.030902143,4
3.75,Manual,16.09,1598,103.5,5,3.49,0.052334275,7
5.75,Manual,17.5,1373,91.1,7,5.15,0.201196212,9
5.75,Automatic,14,2987,224,5,14.41,0.052832696,10
5.75,Manual,16.2,1199,74,5,4.75,0.052334275,7
4.25,Automatic,12.55,2982,168.5,7,19,0.068283768,6
5.8,Manual,23.1,998,67.04,5,4.9,0.201196212,4
4.5,Automatic,16.07,1995,181,4,6.3,0.044359528,13
4.25,Manual,16.9,1497,100,5,2.4,0.101013457,15
4.25,Manual,13.17,1999,114,5,3,0.004485795,12
5.5,Manual,18.06,1198,74.93,5,4.25,0.02409038,5
5.8,Manual,20.14,1498,88,5,6.3,0.052334275,5
6.71,Manual,21.1,998,100,5,8.15,0.201196212,3
6.71,Manual,20.36,1197,78.9,5,3.22,0.183917594,9
6.71,Manual,18.6,1197,81.83,5,7.65,0.183917594,3
5.5,Automatic,10.37,2979,306,2,30,0.044359528,10
4.25,Manual,20.36,1197,78.9,5,2.3,0.183917594,11
5.5,Automatic,13.6,1598,181,4,22,0.004319654,9
4.25,Manual,19.4,1198,86.8,5,3.28,0.101013457,9
6.71,Manual,20.73,1373,91.2,5,7.09,0.201196212,5
8.305,Manual,19.3,1248,73.9,5,6.46,0.201196212,8
4.5,Manual,22.07,1199,73.9,5,4,0.052334275,9
5.5,Automatic,17.05,1995,184,5,11,0.044359528,10
8.305,Automatic,12.07,2967,241.4,7,49.79,0.039209171,5
3.75,Manual,25.83,1498,99,5,4.8,0.049842166,6
6.85,Automatic,21.76,1995,190,5,35,0.044359528,4
6.85,Automatic,14,2987,224,5,21.99,0.052832696,10
5.75,Manual,17.3,1061,64,5,1.1,0.201196212,14
5.5,Manual,21.4,1197,83.1,5,6.6,0.201196212,3
4.25,Manual,22,1197,81.8,5,4.5,0.201196212,8
4.25,Manual,14.7,1150,76,5,1,0.020103007,12
4.5,Manual,20.14,1498,88,5,6.9,0.052334275,4
5.8,Automatic,17,2179,115,5,16.75,0.009968433,9
5.75,Automatic,14.16,1968,174.3,5,25.49,0.039209171,6
4.5,Automatic,18.53,1968,187.74,5,35.5,0.039209171,6
6.71,Manual,24,1186,73.97,5,6.28,0.183917594,3
5.5,Manual,12.05,2179,120,8,4.88,0.045190231,9
5.8,Manual,22.95,1248,74,5,3.7,0.030902143,5
6.71,Manual,21.1,814,55.2,5,3.45,0.183917594,6
6.71,Manual,15.4,2179,120,8,10.23,0.045190231,5
6.85,Automatic,11.1,2354,142,5,6.5,0.101013457,11
5.75,Manual,16.2,1199,74,5,6.15,0.052334275,5
5.75,Manual,15.1,1196,73,7,2.9,0.201196212,7
5.9,Manual,24,1120,70,5,5.5,0.183917594,5
4.5,Automatic,10.91,3198,197,7,31,0.049842166,4
5.5,Manual,24,1186,73.97,5,4.25,0.183917594,6
6.71,Manual,22.9,1248,74,5,5.48,0.201196212,5
6.85,Manual,18.6,1197,81.83,5,7.25,0.183917594,5
5.8,Manual,17.5,1298,85.8,5,3,0.201196212,9
5.8,Automatic,22.69,1995,190,5,29.5,0.044359528,6
5.75,Manual,17.7,1497,78,5,1.49,0.101013457,14
4.25,Automatic,16.95,1197,78.9,5,3.65,0.183917594,8
5.9,Manual,23,1498,98.96,5,10.9,0.049842166,3
6.85,Manual,23.1,998,67.04,5,4.3,0.201196212,6
4.25,Manual,20.77,1248,88.76,7,6.11,0.201196212,9
5.8,Manual,12.8,2494,102,8,15.5,0.068283768,6
5.75,Manual,17.8,1497,117.3,5,6.9,0.101013457,5
6.85,Manual,19.1,1197,85.8,5,4.69,0.201196212,9
6.71,Manual,18.5,1197,85.8,5,3.19,0.201196212,10
4.25,Automatic,15,1396,98.6,5,3.75,0.183917594,9
4.25,Manual,17.19,1197,81.86,5,8.6,0.183917594,2
4.5,Manual,17,1497,118,5,3.85,0.101013457,10
8.305,Automatic,13.6,4134,382,5,67.83,0.00299053,5
8.305,Manual,17.8,1198,86.7,5,9.31,0.101013457,2
4.25,Automatic,12.9,1799,130,5,3,0.101013457,13
6.85,Manual,18.6,1197,81.83,5,5.5,0.183917594,6
5.8,Manual,19.67,1582,126.2,5,13.3,0.183917594,4
5.8,Automatic,15.73,1968,174.33,5,23,0.039209171,8
5.75,Manual,24.7,796,47.3,5,3.35,0.201196212,3
4.5,Automatic,15.06,1995,177,5,10,0.044359528,9
5.5,Manual,20.36,1197,78.9,5,2.95,0.183917594,8
4.25,Manual,21.66,1498,108.62,5,6.75,0.052334275,5
4.25,Manual,16.47,1198,73.9,5,2.44,0.052334275,11
5.75,Manual,20.73,1373,91.1,5,5.85,0.201196212,6
6.71,Automatic,17.21,1197,103.5,5,7.4,0.052334275,6
4.25,Manual,24.4,1120,71,5,3.8,0.183917594,5
5.8,Manual,13.5,1799,130,5,3.8,0.101013457,13
3.75,Manual,17.7,1497,78,5,2.7,0.101013457,13
4.25,Manual,15.96,2523,62.1,7,7.21,0.045190231,5
5.8,Manual,17.4,1497,117.3,5,7.9,0.101013457,5
3.75,Manual,25.4,1186,73.97,5,4.2,0.183917594,4
5.75,Manual,19.01,1461,108.45,5,5.75,0.02409038,7
5.8,Automatic,16.98,998,66.1,5,3.45,0.201196212,8
6.85,Automatic,17.11,1968,174.33,5,25.75,0.039209171,7
8.305,Manual,16,2179,140,7,16.59,0.045190231,3
8.305,Manual,18.06,1198,74.96,5,4.69,0.02409038,7
5.75,Automatic,13.2,1995,170,5,7.5,0.044359528,12
5.8,Manual,13.68,2393,147.8,7,16.5,0.068283768,5
3.75,Manual,17,1497,118,5,1.99,0.101013457,12
4.5,Manual,22.9,1248,74,5,5.25,0.201196212,7
5.75,Manual,19.64,1461,108.45,5,5.4,0.02409038,8
5.75,Manual,16.47,1198,74,5,3.9,0.052334275,7
5.75,Manual,17.19,1197,81.86,5,5.8,0.183917594,6
4.25,Automatic,18.12,1995,190,5,30.5,0.044359528,7
5.8,Manual,23.4,1248,74,5,5.6,0.201196212,4
5.9,Automatic,17,2987,165,5,23,0.052832696,9
4.25,Manual,28.4,1248,74,5,5.15,0.201196212,6
8.305,Automatic,19.08,1582,126.2,5,9.48,0.183917594,4
6.85,Automatic,21.9,624,37.48,4,2.38,0.030902143,5
5.8,Manual,17.5,1298,85.8,5,3.8,0.201196212,12
5.5,Manual,18.6,1197,81.83,5,5.5,0.183917594,6
5.8,Manual,17,1197,80,5,3.55,0.183917594,11
5.75,Manual,20.73,1373,91.1,5,6.35,0.201196212,6
5.5,Automatic,12.7,2179,187.7,5,36,0.009968433,6
5.8,Manual,16.1,1405,70,5,1.1,0.030902143,16
5.75,Manual,17.57,1193,88.7,5,3.7,0.030902143,7
5.5,Manual,16,1997,140,7,13.5,0.045190231,5
5.75,Automatic,11.7,2354,177.6,5,2.85,0.101013457,13
8.305,Manual,25.4,624,37.5,4,2.13,0.030902143,6
5.9,Manual,22.7,1582,126.2,5,7.75,0.183917594,6
4.5,Manual,25,1396,69,5,2.85,0.030902143,4
4.25,Manual,25.8,1498,98.6,5,4.95,0.101013457,7
6.71,Manual,15.1,2179,140,7,6.2,0.045190231,9
4.25,Automatic,18.56,1995,190,5,17.5,0.044359528,8
4.25,Manual,18.9,1197,81.86,5,2.25,0.183917594,11
5.5,Manual,21.4,1197,83.1,5,6.75,0.201196212,4
6.71,Automatic,19.08,1582,126.2,5,9.73,0.183917594,5
6.71,Manual,25.47,1248,88.5,7,8.49,0.201196212,3
5.75,Automatic,13.6,1598,181,4,25,0.004319654,8
8.305,Manual,23.2,1248,73.94,5,5.59,0.201196212,6
5.75,Automatic,15.6,1896,106,5,4.8,0.028742316,10
5.5,Manual,22.7,1498,89.84,5,5.45,0.049842166,7
4.25,Manual,18.6,1197,81.83,5,6.5,0.183917594,4
4.5,Manual,19.4,1198,86.8,5,4.35,0.101013457,6
3.75,Manual,25.8,1498,98.6,5,3.75,0.101013457,8
4.25,Automatic,18.48,1995,177,5,12,0.044359528,11
5.5,Automatic,12.07,2967,241.4,7,32,0.039209171,7
4.25,Manual,24,1120,70,5,4,0.183917594,6
3.75,Manual,23.08,1461,63.1,5,2.6,0.01511879,10
4.25,Manual,18.9,1197,82,5,4.45,0.183917594,5
4.25,Manual,21.1,814,55.2,5,2.6,0.183917594,6
4.5,Automatic,11.74,1796,186,5,16,0.052832696,10
5.5,Automatic,12.7,2179,187.7,5,32.5,0.009968433,7
5.75,Automatic,11.18,2696,184,7,13.85,0.045190231,5
8.305,Manual,20.73,1373,91.1,5,8.76,0.201196212,3
6.71,Automatic,11.8,3498,272,7,23.68,0.052832696,7
4.5,Automatic,22,1197,81.8,5,5.5,0.201196212,4
8.305,Automatic,11.49,4367,335.3,5,65.81,0.009968433,8
3.75,Manual,19.01,1461,108.45,5,4.99,0.02409038,8
4.5,Manual,22.32,1582,126.32,5,5.7,0.183917594,8
8.305,Automatic,14.28,1798,138.03,5,11.99,0.068283768,5
5.75,Automatic,21.76,1995,190,5,29.99,0.044359528,5
4.5,Manual,18.88,1499,110.4,5,9.5,0.049842166,3
5.8,Manual,25.2,1248,74,5,5.5,0.201196212,7
6.85,Automatic,11.72,2199,194.3,7,23,0.183917594,5
5.8,Manual,17.2,1396,53.5,5,2.95,0.030902143,8
6.71,Manual,24,1120,70,5,4.9,0.183917594,6
4.5,Manual,17,1086,74,5,1.3,0.183917594,15
5.5,Automatic,22.5,998,67,5,4.25,0.201196212,5
6.71,Manual,16,2179,140,7,16.36,0.045190231,3
3.75,Automatic,16.55,1968,147.51,5,9.95,0.039209171,12
6.85,Manual,20.54,1598,103.6,5,5.5,0.052334275,9
5.5,Manual,24.3,1248,88.5,5,8.25,0.201196212,5
4.5,Manual,17.3,993,60,5,0.95,0.201196212,19
6.71,Manual,19.81,1086,68.05,5,4.01,0.183917594,5
6.71,Manual,17.5,1199,88.7,5,8.2,0.101013457,2
4.5,Manual,25.1,1498,98.6,5,6.2,0.101013457,7
4.5,Automatic,11.5,2982,169,7,16.75,0.068283768,9
5.5,Automatic,16,2179,140,7,16.5,0.045190231,4
5.75,Manual,10.9,2499,74,7,3.75,0.049842166,14
3.75,Manual,20,1399,68.05,5,3.5,0.049842166,9
8.305,Automatic,19,1199,88.7,5,5.43,0.101013457,4
8.305,Automatic,10.91,3198,197,7,30.35,0.049842166,4
5.8,Automatic,17.97,1498,99.6,5,7.99,0.01511879,7
8.305,Manual,18.7,1896,66,5,3.59,0.028742316,10
4.5,Manual,25.44,936,57.6,5,1.9,0.020103007,9
4.5,Automatic,12.1,2362,164.7,5,4.7,0.068283768,12
4.5,Manual,19.01,1461,108.45,5,7.25,0.02409038,9
6.71,Automatic,17.9,2143,136,5,24.46,0.052832696,5
4.25,Manual,17.57,1193,88.7,5,3.9,0.030902143,7
